Type article_encoded,Mois,Année,Horizon,Code article_encoded,Code Fournisseur_encoded,Jour,Article_Fournisseur,Quantité_Predite_CB,Quantité_Réelle,Erreur_Absolue,Date commande,Type article
2,2,2023,7,2581,36,15,RESSORT RAPPEL COUTEAUSYSTEME  - Société Gharbi,1.933575129581258,2.0000000000000004,0.06642487041874245,2023-02-15,Matériel
6,6,2022,7,442,31,27,Formation                      - Société Issaoui,2.14623849594491,1.0,1.14623849594491,2022-06-27,Service
2,2,2022,7,3168,81,11,PHOTOCELLULE 90232-0128        - Société Belhadj,1.9990118877804859,1.0,0.9990118877804859,2022-02-11,Matériel
2,1,2023,7,3066,36,17,1285003-0000                   - Société Gharbi,2.162884837743677,2.0000000000000004,0.16288483774367668,2023-01-17,Matériel
2,5,2023,7,439,82,18,viscosimetre                   - Société Kilani,2.408418559252114,1.0,1.4084185592521141,2023-05-18,Matériel
0,8,2024,30,459,21,2,GT52                           - Société Ben naser,2.0338458809459943,2.0000000000000004,0.033845880945993834,2024-08-02,Fourniture de bureau
7,5,2022,30,429,264,30,SUPER SP                       - Société Ahmed,0.6477974134115081,2.0000000000000004,1.3522025865884924,2022-05-30,Énergie/Carburant
2,3,2022,7,1423,36,22,VIS CHC 4X8312115-0287         - Société Gharbi,2.3695124002886523,2.0000000000000004,0.36951240028865184,2022-03-22,Matériel
6,7,2023,7,1795,36,13,kit filtre rolair80 6219070100 - Société Gharbi,2.346300946416345,2.0000000000000004,0.3463009464163447,2023-07-13,Service
6,4,2022,7,2191,81,22,KIT DE SERVICE6-9611920419     - Société Belhadj,1.8115093898576804,2.0000000000000004,0.18849061014232005,2022-04-22,Service
2,2,2023,7,3283,36,15,ARBRE   1511492-0000           - Société Gharbi,2.9286135077068125,2.0000000000000004,0.9286135077068121,2023-02-15,Matériel
2,1,2023,7,3161,36,17,JOINT   54.5X3927422-0009      - Société Gharbi,1.7614823943429245,1.0,0.7614823943429245,2023-01-17,Matériel
2,9,2022,7,3142,36,9,DETECTEUR DE NIVEAU 90459-0951 - Société Gharbi,1.6966133319952577,1.0,0.6966133319952577,2022-09-09,Matériel
2,12,2024,7,2151,36,13,KIT 6-0164668802               - Société Gharbi,2.729621813452482,1.0,1.7296218134524821,2024-12-13,Matériel
2,3,2022,7,480,30,22,Micropipette                   - Société Obaid,2.2334589203276143,3.999999999999999,1.7665410796723848,2022-03-22,Matériel
2,7,2023,7,2522,36,10,COUSSINET DE BIELLE TOYOTA     - Société Gharbi,2.016016745611729,1.0,1.0160167456117288,2023-07-10,Matériel
2,2,2023,7,3729,36,15,O-ring.25.00x3.53VM344209-3024 - Société Gharbi,2.1933325328704067,1.0,1.1933325328704067,2023-02-15,Matériel
2,10,2022,7,1184,247,28,CONTACTEUR LC1 D95 bobine 110v - Société Selmi,3.7744434594554157,2.0000000000000004,1.7744434594554153,2022-10-28,Matériel
5,6,2022,60,855,66,30,ÉCOUVILLON ULTRA SNAP ATP      - Société Mansour,4.475434401285352,2.0000000000000004,2.475434401285352,2022-06-30,Produit nettoyage
2,6,2022,7,2689,36,2,PHOTO CEL O6E300 90232-0103    - Société Gharbi,2.1982934709084465,5.999999999999999,3.8017065290915526,2022-06-02,Matériel
6,7,2022,7,438,505,21,Controle par ressuage silo     - Société Ayachi,1.3693766401030083,1.0,0.3693766401030083,2022-07-21,Service
4,11,2024,7,436,18,7,peinture routière rouge        - Société Ben rami,2.592207769799085,2.0000000000000004,0.5922077697990846,2024-11-07,Produit matière première
2,11,2023,7,3521,36,2,TIGHTENING NUT 1558918-0000    - Société Gharbi,1.6752983863190005,3.999999999999999,2.3247016136809986,2023-11-02,Matériel
6,12,2022,7,452,73,2,Fact N° 22002283               - Société Hamida,1.5250067068195192,1.0,0.5250067068195192,2022-12-02,Service
2,5,2023,7,2454,36,5,T.top AS-interface             - Société Gharbi,1.9971279344161692,1.0,0.9971279344161692,2023-05-05,Matériel
6,6,2022,7,2065,81,20,S -KIT LKLA-T/856-9611923021   - Société Belhadj,2.9904024789431856,8.000000000000002,5.009597521056817,2022-06-20,Service
2,12,2022,7,1339,85,23,ROULSKF 6204.ZZ/C3             - Société Taieb,2.093840079088755,3.999999999999999,1.9061599209112443,2022-12-23,Matériel
2,2,2023,7,2635,81,9,JOINT 90091-0360 RV            - Société Belhadj,2.7058260814972477,8.000000000000002,5.294173918502754,2023-02-09,Matériel
2,1,2023,7,1676,36,10,Generateur de vide -030-0670   - Société Gharbi,2.7837908087851755,3.999999999999999,1.2162091912148236,2023-01-10,Matériel
2,7,2022,7,2006,33,19,JOINT VITON SMS RACC INOX      - Société Nasr,2.33896369146964,2.0000000000000004,0.33896369146963945,2022-07-19,Matériel
2,5,2023,7,3366,36,15,ELECTROVANNE V110490042-0172   - Société Gharbi,1.6204172659569247,3.0,1.3795827340430753,2023-05-15,Matériel
6,1,2023,7,429,44,17,PRESTATION GASOIL SS           - Société Ammar,0.870815324375259,1.0,0.129184675624741,2023-01-17,Service
2,2,2023,7,1395,36,8,VIS TH INOX M10*50             - Société Gharbi,2.1594502038548424,2.0000000000000004,0.159450203854842,2023-02-08,Matériel
2,6,2022,7,436,365,13,Gaine silicone dia 8           - Société Chaabane,2.570451020434056,17.999999999999996,15.42954897956594,2022-06-13,Matériel
2,12,2023,7,2870,36,25,ROLLER 2532531-0000            - Société Gharbi,3.6587415806264447,3.999999999999999,0.3412584193735544,2023-12-25,Matériel
2,2,2023,7,3023,81,9,WASHER1144354-0000             - Société Belhadj,3.113854598203212,8.000000000000002,4.88614540179679,2023-02-09,Matériel
6,10,2024,7,428,13,29,Transport crème 400            - Société Ben amri,1.4043363129692188,1.0,0.4043363129692188,2024-10-29,Service
2,8,2022,7,436,505,15,HF PCA/VLT 5152                - Société Ayachi,2.083734462730156,1.0,1.0837344627301562,2022-08-15,Matériel
3,5,2022,60,709,49,31,Emballage Delisso100mlChocolat - Société Riahi,2.1773830702501997,2.0000000000000004,0.17738307025019928,2022-05-31,Produit emballage
2,2,2023,7,3735,36,15,Ball bearing 344227-0205       - Société Gharbi,2.051587565014765,8.000000000000002,5.9484124349852365,2023-02-15,Matériel
2,10,2024,7,2146,36,15,KIT 6-0099041381               - Société Gharbi,2.315204666990761,2.0000000000000004,0.31520466699076044,2024-10-15,Matériel
6,1,2023,7,2186,81,17,KIT DE SERVICE6-9611926580     - Société Belhadj,1.842748808535989,2.0000000000000004,0.15725119146401134,2023-01-17,Service
6,6,2024,7,436,23,14,confection supports mandrin    - Société Ben chaouech,1.0300454140727626,1.0,0.030045414072762622,2024-06-14,Service
2,2,2023,7,1923,36,8,TAMPON POUR ACCOUPLEMENTB125   - Société Gharbi,2.3334311862245056,2.0000000000000004,0.3334311862245052,2023-02-08,Matériel
2,8,2023,7,456,25,10,clé dynamométrique             - Société Cherif,1.717393768158289,1.0,0.7173937681582889,2023-08-10,Matériel
2,7,2023,7,925,36,12,EMBOUT FILETE INOX  DN 15      - Société Gharbi,3.44352568565428,10.000000000000002,6.556474314345722,2023-07-12,Matériel
2,3,2023,7,2831,81,4,DOUILLE 2541682-0000 RV        - Société Belhadj,2.2011208125878396,2.0000000000000004,0.2011208125878392,2023-03-04,Matériel
7,4,2022,30,1520,84,22,CHARGE AZOTE                   - Société Wali,4.089666173483717,3.0,1.0896661734837174,2022-04-22,Énergie/Carburant
2,2,2023,7,2702,36,15,90277-0324                     - Société Gharbi,2.2432160383204827,1.0,1.2432160383204827,2023-02-15,Matériel
2,9,2022,7,1655,263,29,Carte sortie anal.2AO L5073690 - Société Ismail,2.4391321039818283,1.0,1.4391321039818283,2022-09-29,Matériel
2,9,2022,7,4199,36,7,Oring D46.5X5 EPDM A2180015    - Société Gharbi,2.4466757418569696,14.999999999999998,12.553324258143029,2022-09-07,Matériel
2,7,2022,7,2789,81,14,ROULEAU DEPLAST 1294728-0000   - Société Belhadj,2.43079542037032,3.0,0.5692045796296799,2022-07-14,Matériel
2,3,2023,7,3095,81,16,Locking ring2886173-0000       - Société Belhadj,1.4811846098340529,1.0,0.48118460983405287,2023-03-16,Matériel
6,11,2022,7,439,42,16,Analyses                       - Société Amine,2.164413873214122,14.999999999999998,12.835586126785877,2022-11-16,Service
2,2,2023,7,2899,36,15,SHAFT 90083-0053               - Société Gharbi,2.074069000668577,2.0000000000000004,0.07406900066857647,2023-02-15,Matériel
6,1,2022,7,481,32,24,Ayedi Wahiba Restau            - Société Maher,1.0825423165263794,1.0,0.08254231652637944,2022-01-24,Service
2,12,2022,7,2270,36,7,Guide band	6-4722141811        - Société Gharbi,3.4627221100243704,12.0,8.53727788997563,2022-12-07,Matériel
6,5,2022,7,440,32,23,Fact N° 22005600               - Société Maher,1.25616885467853,1.0,0.2561688546785299,2022-05-23,Service
2,11,2022,7,1496,36,1,COLLIER BLANC FCV 250*4.8      - Société Gharbi,2.567934373604026,2.0000000000000004,0.5679343736040257,2022-11-01,Matériel
2,8,2023,7,436,25,21,foret 8mm                      - Société Cherif,3.465977949936506,5.0,1.534022050063494,2023-08-21,Matériel
7,3,2022,30,1540,36,7,FUEL LOURD N°2                 - Société Gharbi,1.9470342105142993,2.0000000000000004,0.05296578948570119,2022-03-07,Énergie/Carburant
2,5,2023,7,2875,36,5,SHAFT 1037853-0000             - Société Gharbi,2.067945534603821,1.0,1.0679455346038211,2023-05-05,Matériel
2,8,2023,7,3204,36,21,Pipe 1038829-0000              - Société Gharbi,1.8698324100182289,1.0,0.8698324100182289,2023-08-21,Matériel
6,1,2023,7,451,32,18,Fact N° 2022040002244910       - Société Maher,1.1556331014726697,1.0,0.15563310147266973,2023-01-18,Service
7,2,2024,30,429,26,6,Carburants                     - Société Ben Mabrouk,9.757492290527672,12.0,2.242507709472328,2024-02-06,Énergie/Carburant
2,4,2023,7,3196,36,11,MOT  90069-0110/90603-3629     - Société Gharbi,1.659697266895817,1.0,0.659697266895817,2023-04-11,Matériel
2,1,2023,7,3343,81,17,2961956-0000                   - Société Belhadj,2.0337617829077175,8.000000000000002,5.966238217092284,2023-01-17,Matériel
2,1,2023,7,3765,36,17,Seal ring 3660690-0000         - Société Gharbi,1.7749820986367757,2.0000000000000004,0.22501790136322475,2023-01-17,Matériel
2,3,2023,7,2817,36,30,CAB  2562736-0001/3216804-0001 - Société Gharbi,2.1179725074051943,3.0,0.8820274925948057,2023-03-30,Matériel
6,8,2024,7,448,26,28,02 nuitée Nefaa Hajlaoui       - Société Ben Mabrouk,1.8987729956828545,2.0000000000000004,0.10122700431714593,2024-08-28,Service
2,5,2022,7,1926,36,20,Garniture pompe KSB 44700      - Société Gharbi,2.01614626046636,2.0000000000000004,0.016146260466359585,2022-05-20,Matériel
6,5,2024,7,439,8,23,Analyses bac hygiene           - Société Ben labher,2.7399320952938564,5.999999999999999,3.2600679047061427,2024-05-23,Service
2,5,2023,7,2593,36,5,SLIDER 2729587-0000            - Société Gharbi,1.9407008750342598,2.0000000000000004,0.059299124965740635,2023-05-05,Matériel
2,9,2022,7,1932,36,26,GARNITURE MECANIQUEBURGMAN     - Société Gharbi,2.3136048076839373,3.0,0.6863951923160627,2022-09-26,Matériel
2,1,2023,7,2843,36,17,O-RING 315202-0105 RV          - Société Gharbi,2.838009502365732,2.0000000000000004,0.8380095023657317,2023-01-17,Matériel
6,9,2023,7,261,27,11,Mise en conformité du labo     - Société Ben salhi,1.3988526243853259,1.0,0.39885262438532587,2023-09-11,Service
2,11,2023,7,3843,36,1,Volet de pliage droite         - Société Gharbi,1.6336692423407984,1.0,0.6336692423407984,2023-11-01,Matériel
2,3,2023,7,3517,49,29,double acting cylindre         - Société Riahi,1.6673280735368339,1.0,0.6673280735368339,2023-03-29,Matériel
5,2,2023,60,528,241,23,SERPILLIERE                    - Société Rezgui,2.4815833064838966,2.0000000000000004,0.48158330648389613,2023-02-23,Produit nettoyage
6,6,2022,7,444,364,14,Prestation commerciale         - Société Sfar,1.0912874434611823,1.0,0.09128744346118234,2022-06-14,Service
5,11,2024,60,524,33,27,MANCHE DE BALAI EN BOIS        - Société Nasr,2.06708561370635,2.0000000000000004,0.06708561370634936,2024-11-27,Produit nettoyage
2,1,2023,7,3747,36,17,"O-ring, 82.27 351517-1082      - Société Gharbi",1.8285790268376476,2.0000000000000004,0.17142097316235283,2023-01-17,Matériel
2,6,2023,7,2589,36,9,"CONE TUBE 2,5MM90028-0020      - Société Gharbi",1.9681514035168366,2.0000000000000004,0.03184859648316385,2023-06-09,Matériel
2,2,2023,7,1790,36,10,JOINT DIA 600                  - Société Gharbi,2.40578626794637,3.0,0.59421373205363,2023-02-10,Matériel
2,12,2023,7,436,239,5,manometre                      - Société Toumi,2.256375955699276,6.999999999999998,4.743624044300722,2023-12-05,Matériel
6,12,2024,7,448,10,5,Fact forfait Novembre-2024     - Société Ben moncef,1.2133686796201717,1.0,0.2133686796201717,2024-12-05,Service
2,1,2023,7,4220,36,17,"Oring 66,40*1,78MM90459-1623   - Société Gharbi",1.5926873018046774,1.0,0.5926873018046774,2023-01-17,Matériel
4,1,2022,7,700,33,18,2-PROPANOL PURISS              - Société Nasr,2.210536388172637,2.0000000000000004,0.21053638817263653,2022-01-18,Produit matière première
4,5,2023,7,459,11,31,Caséinate de sodium            - Société Ben jabala,3.383653167854585,2.0000000000000004,1.3836531678545847,2023-05-31,Produit matière première
2,6,2023,7,2001,33,26,"Joint torique 101x2,6 Viton    - Société Nasr",2.6681846128802986,10.000000000000002,7.331815387119703,2023-06-26,Matériel
6,12,2023,7,436,25,12,réparation carte               - Société Cherif,1.255986451872011,1.0,0.25598645187201097,2023-12-12,Service
2,6,2023,7,456,247,30,Vanne DN65                     - Société Selmi,1.8594173418134012,1.0,0.8594173418134012,2023-06-30,Matériel
7,2,2023,30,429,264,10,Carburants                     - Société Ahmed,1.5597668660569886,2.0000000000000004,0.4402331339430119,2023-02-10,Énergie/Carburant
2,6,2022,7,3329,81,20,FLEXIBLE SPIRAL90152-0017      - Société Belhadj,1.8561358394908556,2.0000000000000004,0.14386416050914486,2022-06-20,Matériel
2,3,2024,7,512,33,12,irgatréat MF 442               - Société Nasr,2.0807829930550037,2.0000000000000004,0.08078299305500325,2024-03-12,Matériel
2,1,2023,7,1637,36,20,"Mano 0/+100 bar RV1/2""G        - Société Gharbi",2.1633044291035852,1.0,1.1633044291035852,2023-01-20,Matériel
2,1,2023,7,3206,36,17,2727225-0000                   - Société Gharbi,2.099172346120253,1.0,1.0991723461202532,2023-01-17,Matériel
2,2,2023,7,3065,36,23,1285005-0000                   - Société Gharbi,2.21477868929044,3.0,0.7852213107095598,2023-02-23,Matériel
2,2,2023,7,2756,81,24,JOINT   315202-0304 RV         - Société Belhadj,2.1611158844667036,1.0,1.1611158844667036,2023-02-24,Matériel
6,7,2023,7,438,139,13,BC Annuel Saphir Consult       - Société Smida,1.63274263508197,1.0,0.63274263508197,2023-07-13,Service
2,10,2022,7,48,219,31,Chaise cadre                   - Société Marzougui,2.8155035916916438,3.999999999999999,1.1844964083083553,2022-10-31,Matériel
2,1,2023,7,2566,36,17,"JOINT  49,5*3MM315204-0301 RV  - Société Gharbi",1.496358982368208,1.0,0.49635898236820797,2023-01-17,Matériel
2,2,2023,7,2793,36,15,ECROU RAPPEL COUTEAUSYSTM      - Société Gharbi,2.3165929961578495,2.0000000000000004,0.3165929961578491,2023-02-15,Matériel
6,9,2022,7,456,29,15,reparation sika kolla 40 kg    - Société Abid,1.6581240198993732,2.0000000000000004,0.34187598010062725,2022-09-15,Service
2,8,2023,7,2977,36,21,INDUCTEUR 2514514-0000         - Société Gharbi,1.8473047267845573,2.0000000000000004,0.15269527321544318,2023-08-21,Matériel
2,9,2022,7,1618,36,7,CLAPET D'HOMOGENEISAT00155379  - Société Gharbi,3.624257910309252,1.0,2.624257910309252,2022-09-07,Matériel
2,8,2022,7,2578,81,18,MEMBRANE 925998-0000           - Société Belhadj,2.2369540348394485,3.0,0.7630459651605515,2022-08-18,Matériel
6,6,2023,7,439,7,20, HORS ABT ETG MOYEN INFRA ROUG - Société Ben benour,1.73309558556827,1.0,0.7330955855682699,2023-06-20,Service
6,7,2022,7,446,37,18,CLN - BCH                      - Société Ayad,2.447906457555737,1.0,1.447906457555737,2022-07-18,Service
2,9,2022,7,4069,36,9,Knife 3228417-0000             - Société Gharbi,2.023845935957881,1.0,1.023845935957881,2022-09-09,Matériel
2,2,2023,7,2333,81,27,GARNITURE 6-99042569           - Société Belhadj,2.200092241749515,2.0000000000000004,0.20009224174951434,2023-02-27,Matériel
2,2,2023,7,3766,36,15,Square ring 3702316-0000       - Société Gharbi,1.7116951866696843,2.0000000000000004,0.2883048133303161,2023-02-15,Matériel
7,2,2024,30,429,264,19,Carburants                     - Société Ahmed,2.948166378244561,12.0,9.051833621755438,2024-02-19,Énergie/Carburant
2,10,2023,7,216,27,17,Ligne Compact Flex 9000        - Société Ben salhi,1.153925423814525,1.0,0.1539254238145249,2023-10-17,Matériel
6,11,2022,7,440,32,9,Fact N° 22012778               - Société Maher,1.4918028524169111,1.0,0.49180285241691113,2022-11-09,Service
2,2,2022,7,3071,81,11,Air.FL 2547213-0000/90600-2960 - Société Belhadj,1.9255244554931998,1.0,0.9255244554931998,2022-02-11,Matériel
2,2,2023,7,3206,81,7,2727225-0000                   - Société Belhadj,2.2274258984289244,1.0,1.2274258984289244,2023-02-07,Matériel
2,11,2023,7,3351,36,2,RACCORD 90030-0257             - Société Gharbi,1.7840104354525188,1.0,0.7840104354525188,2023-11-02,Matériel
2,2,2023,7,3161,81,8,JOINT   54.5X3927422-0009      - Société Belhadj,1.7293314953612393,1.0,0.7293314953612393,2023-02-08,Matériel
6,5,2022,7,1792,36,26,Kit FILTRE 6259092000          - Société Gharbi,1.6776614844487545,2.0000000000000004,0.32233851555124593,2022-05-26,Service
7,9,2023,30,1540,36,9,FUEL LOURD N°2                 - Société Gharbi,2.1803949585475197,2.0000000000000004,0.1803949585475193,2023-09-09,Énergie/Carburant
2,2,2023,7,1269,158,23,RACCORD COUDE DIA 4A2330950    - Société Chtioui,3.4151349994674787,2.0000000000000004,1.4151349994674782,2023-02-23,Matériel
2,2,2023,7,2582,36,15,COUTEAU 1348955-0000 RV        - Société Gharbi,1.7974167569243193,2.0000000000000004,0.2025832430756811,2023-02-15,Matériel
2,11,2024,7,881,36,19,Tole inox2mm*3m*1.5m           - Société Gharbi,2.1592574115002967,3.999999999999999,1.8407425884997024,2024-11-19,Matériel
2,9,2022,7,1662,263,29,Cylindre 4P.0573.673-C         - Société Ismail,3.069311660146086,1.0,2.069311660146086,2022-09-29,Matériel
6,2,2022,7,478,71,7,reparation chariot cat         - Société Yousfi,1.5010836873371805,1.0,0.5010836873371805,2022-02-07,Service
2,10,2022,7,1909,36,31,MOTEUR                         - Société Gharbi,2.2926939096115353,1.0,1.2926939096115353,2022-10-31,Matériel
